uuid,timestamp_utc,endpoint_name,request_url,http_status,model_field,response_json_path,headers_path,sha256,elapsed_ms,notes
AB_COEXP_G_1_20250924T040552Z_5912,20250924T040552Z,AB_COEXP_G_1,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_1_20250924T040552Z_5912.post,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_1_20250924T040552Z_5912_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_1_20250924T040552Z_5912_body.json,05cab7393bdb4c7deddc277ecb108c095e834526766ec4a94369dd3151368b3e,00-5e988c3ade098aedc7e6ed8f3f2ad7b5-86c10dfe0004db10-01,"ab_modulation_gentle"
AB_INSTR_G_1_20250924T040554Z_1138,20250924T040554Z,AB_INSTR_G_1,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_1_20250924T040554Z_1138.post,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_1_20250924T040554Z_1138_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_1_20250924T040554Z_1138_body.json,33fc11fefc66a1c95210dc80c122a45b463af57ce8a36ada0f6deae7d1ae793f,00-dd913d44725209423b3dcde63b9abc53-2b544b6800044019-01,"ab_modulation_gentle"
AB_COEXP_G_2_20250924T040556Z_21377,20250924T040556Z,AB_COEXP_G_2,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_2_20250924T040556Z_21377.post,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_2_20250924T040556Z_21377_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_2_20250924T040556Z_21377_body.json,4a7f935abdd13869c050cfbc72e9989bb42aef4f26a1c8f963ae5994d4618b6d,00-8d3d36d4770747ce08a5cee25150a7a0-bf2d2d2500042685-01,"ab_modulation_gentle"
AB_INSTR_G_2_20250924T040558Z_26091,20250924T040558Z,AB_INSTR_G_2,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_2_20250924T040558Z_26091.post,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_2_20250924T040558Z_26091_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_2_20250924T040558Z_26091_body.json,1fd898c8fbd54cd1c004172cf558cf59214d3d8ee99ea7c1c32e5c8814b73b89,00-ddb66724dbc6e664ed06b1e6aa29fe5a-82b5ea1800043a6f-01,"ab_modulation_gentle"
AB_COEXP_G_3_20250924T040559Z_29059,20250924T040559Z,AB_COEXP_G_3,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_3_20250924T040559Z_29059.post,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_3_20250924T040559Z_29059_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_3_20250924T040559Z_29059_body.json,1ac83c846e5c708a839596764e827a05147b137b70d3fafd2f6da75ba44bb98f,00-5c036bfa14f13ff5b735347ce1a9c725-b41ce78f0004ecb6-01,"ab_modulation_gentle"
AB_INSTR_G_3_20250924T040601Z_22899,20250924T040601Z,AB_INSTR_G_3,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_3_20250924T040601Z_22899.post,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_3_20250924T040601Z_22899_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_3_20250924T040601Z_22899_body.json,d1acb9e4f0dbe1bbe43a1c9e9757d4d87307186db5570af305ca1c8f9d36a84d,00-a08eb5af9e93ce6a212c5a3cf9a27c52-75dfed00000435ec-01,"ab_modulation_gentle"
AB_COEXP_G_4_20250924T040603Z_22426,20250924T040603Z,AB_COEXP_G_4,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_4_20250924T040603Z_22426.post,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_4_20250924T040603Z_22426_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_4_20250924T040603Z_22426_body.json,c7c3c0ab4c92542cacf62af603398eef01b2bf8051a1eb3c2a670b7dd456757a,00-ffb60266a8829c59922588f80a48ecda-e917710900042056-01,"ab_modulation_gentle"
AB_INSTR_G_4_20250924T040605Z_18615,20250924T040605Z,AB_INSTR_G_4,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_4_20250924T040605Z_18615.post,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_4_20250924T040605Z_18615_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_4_20250924T040605Z_18615_body.json,17959bda9ce31f85950765f09f4d436465e36724f6cfdb9d068160fd2c182698,00-6a9a50baf6929af6aa14b00e8cb1face-ff6c7e830004542c-01,"ab_modulation_gentle"
AB_COEXP_G2_1_20250924T041358Z_26244,20250924T041358Z,AB_COEXP_G2_1,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G2_1_20250924T041358Z_26244.post,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G2_1_20250924T041358Z_26244_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G2_1_20250924T041358Z_26244_body.json,a5fec332d45952d45b28cd9270a3f2f488f793d09c1b3e1ca47e914b74eb3417,00-a9849b324ac99d0a08cce6407d7c0626-68c3bf7800051c98-01,"ab_modulation_gentle_v2"
AB_INSTR_G2_1_A_20250924T041359Z_32124,20250924T041359Z,AB_INSTR_G2_1_A,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G2_1_A_20250924T041359Z_32124.post,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G2_1_A_20250924T041359Z_32124_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G2_1_A_20250924T041359Z_32124_body.json,54fa8c428ee5b717a503d3c4a0c124feeac5b797e74f93ea8e813c759f00e1a0,00-060347035f68d01514e961ded544d4e3-92aacf28000468ef-01,"ab_modulation_gentle_v2"
AB_INSTR_G2_1_B_20250924T041401Z_30122,20250924T041401Z,AB_INSTR_G2_1_B,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G2_1_B_20250924T041401Z_30122.post,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G2_1_B_20250924T041401Z_30122_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G2_1_B_20250924T041401Z_30122_body.json,ba956867fa38ac0c668e47b7782077af89dc84e59a5d33d0f61a68f2cc5e524b,00-68a78d0f388193e639ec73703d480d5c-7d95a5d100046264-01,"ab_modulation_gentle_v2"
AB_COEXP_G2_2_20250924T041402Z_478,20250924T041402Z,AB_COEXP_G2_2,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G2_2_20250924T041402Z_478.post,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G2_2_20250924T041402Z_478_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G2_2_20250924T041402Z_478_body.json,d3cfc0fb512a84c5a59686cb5b98b77f6f1454a224b65a863e073171a84ca334,00-bc43c1feb1a1af82423c0fd592683481-7cba2be300046a41-01,"ab_modulation_gentle_v2"
AB_INSTR_G2_2_A_20250924T041405Z_14639,20250924T041405Z,AB_INSTR_G2_2_A,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G2_2_A_20250924T041405Z_14639.post,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G2_2_A_20250924T041405Z_14639_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G2_2_A_20250924T041405Z_14639_body.json,64a12736066bca2d091d10cb1e198ede09361979c568eb3835a6ec6be9a9341e,00-cf5a53e24291efd7a50403531b0fe6a4-fc19868b00047a5a-01,"ab_modulation_gentle_v2"
AB_INSTR_G2_2_B_20250924T041406Z_25879,20250924T041406Z,AB_INSTR_G2_2_B,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G2_2_B_20250924T041406Z_25879.post,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G2_2_B_20250924T041406Z_25879_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G2_2_B_20250924T041406Z_25879_body.json,daa5bc6288b047e4e2ccded4e2c662ab4bcf2893ffba915a9b49c93a00f07abb,00-64cb45a7cde257a1d70d09aeaab2ac21-9da4bcba00048d95-01,"ab_modulation_gentle_v2"
MANUAL_GROK_20250924T052202Z,20250924T052202Z,MANUAL_GROK,/Users/vaquez/sonoma_investigation/raw/MANUAL_GROK_20250924T052202Z.txt,/Users/vaquez/sonoma_investigation/raw/MANUAL_GROK_20250924T052202Z_summary.json,3110ae749d316b1d82e7de3623f4b2c9f2e712242c6fbb56a81c7bbc3e110278,6710d890f5a36729c0d49a7a2cfe873c4ce79316a8f85fc416bd2d774bb0a1ad,"pasted_grok_reply"
ND_OPEN_A_20250924T054807Z_20436,20250924T054807Z,ND_OPEN_A,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/ND_OPEN_A_20250924T054807Z_20436.post,/Users/vaquez/sonoma_investigation/raw/ND_OPEN_A_20250924T054807Z_20436_headers.txt,/Users/vaquez/sonoma_investigation/raw/ND_OPEN_A_20250924T054807Z_20436_body.json,4791bcb124dfe6655f285273bc104017a39162bfa95be40fc824d4763b7ba4bf,00-38d621bd1b6ff89a5f60e111cd666d68-97c1985700021e9e-01,"natural_dialogue"
ND_OPEN_B_20250924T054809Z_5159,20250924T054809Z,ND_OPEN_B,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/ND_OPEN_B_20250924T054809Z_5159.post,/Users/vaquez/sonoma_investigation/raw/ND_OPEN_B_20250924T054809Z_5159_headers.txt,/Users/vaquez/sonoma_investigation/raw/ND_OPEN_B_20250924T054809Z_5159_body.json,1792b7c4bf4a82401665645d023f51967d3b81192cfc29438d44b687f394ebf4,00-04f96a3f140b05d010b96d66d2e2c3ae-58c4b3240001cfea-01,"natural_dialogue"
ND_OPEN_C_20250924T054810Z_18892,20250924T054810Z,ND_OPEN_C,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/ND_OPEN_C_20250924T054810Z_18892.post,/Users/vaquez/sonoma_investigation/raw/ND_OPEN_C_20250924T054810Z_18892_headers.txt,/Users/vaquez/sonoma_investigation/raw/ND_OPEN_C_20250924T054810Z_18892_body.json,d477273e753545bcafb47ac9a6bed68345bf89c41d8fe9a50385d47f6cb9533e,00-535a205a7b8d0161e30343d2db4d77a6-24e95b530001ce34-01,"natural_dialogue"
SYM_CROSS_DAGGER_20250924T054847Z_30493,20250924T054847Z,SYM_CROSS_DAGGER,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/SYM_CROSS_DAGGER_20250924T054847Z_30493.post,/Users/vaquez/sonoma_investigation/raw/SYM_CROSS_DAGGER_20250924T054847Z_30493_headers.txt,/Users/vaquez/sonoma_investigation/raw/SYM_CROSS_DAGGER_20250924T054847Z_30493_body.json,93673436097a11187b0771433c8449e125dfb426cba739aa3638a4f7e8735cb8,00-4120abce74d8cb86b7447a85e0acf066-c889000c0001cf23-01,"extended_symbols"
SYM_HEXAGRAM_20250924T054848Z_8156,20250924T054848Z,SYM_HEXAGRAM,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/SYM_HEXAGRAM_20250924T054848Z_8156.post,/Users/vaquez/sonoma_investigation/raw/SYM_HEXAGRAM_20250924T054848Z_8156_headers.txt,/Users/vaquez/sonoma_investigation/raw/SYM_HEXAGRAM_20250924T054848Z_8156_body.json,1345ec45378e0d78657006431a0ac70c6df69c0fa3894fc1c6c03837353cc7de,00-ee2a3bf49e97693592a7c0fe43c19e91-76f2423d000224b3-01,"extended_symbols"
SYM_CROSS_20250924T054850Z_9357,20250924T054850Z,SYM_CROSS,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/SYM_CROSS_20250924T054850Z_9357.post,/Users/vaquez/sonoma_investigation/raw/SYM_CROSS_20250924T054850Z_9357_headers.txt,/Users/vaquez/sonoma_investigation/raw/SYM_CROSS_20250924T054850Z_9357_body.json,d61f4be68c8e0d16451013b3a66c8ebbaf673f0555d779be7a7f4a0b3b57ceba,00-f1c5f83311740abecb1946926de6e2b4-7aa758790001e172-01,"extended_symbols"
SYM_STAR4_20250924T054851Z_23065,20250924T054851Z,SYM_STAR4,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/SYM_STAR4_20250924T054851Z_23065.post,/Users/vaquez/sonoma_investigation/raw/SYM_STAR4_20250924T054851Z_23065_headers.txt,/Users/vaquez/sonoma_investigation/raw/SYM_STAR4_20250924T054851Z_23065_body.json,87295826c9b6323996466f8e68d296d67582cbbee8b46e2da0a23260814a2dd3,00-257f20427499be6063505f22ea81f169-f7aae4b500022915-01,"extended_symbols"
SYM_EARTH_20250924T054853Z_17618,20250924T054853Z,SYM_EARTH,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/SYM_EARTH_20250924T054853Z_17618.post,/Users/vaquez/sonoma_investigation/raw/SYM_EARTH_20250924T054853Z_17618_headers.txt,/Users/vaquez/sonoma_investigation/raw/SYM_EARTH_20250924T054853Z_17618_body.json,65f80ed0b25beb43921e27a6b217f6d88fa6750edbedc92ff6b36a883b90fe31,00-e1547895c04890c2e33b561f32f040dc-442e4501000225bc-01,"extended_symbols"
SYM_GEAR_20250924T054854Z_20372,20250924T054854Z,SYM_GEAR,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/SYM_GEAR_20250924T054854Z_20372.post,/Users/vaquez/sonoma_investigation/raw/SYM_GEAR_20250924T054854Z_20372_headers.txt,/Users/vaquez/sonoma_investigation/raw/SYM_GEAR_20250924T054854Z_20372_body.json,a713748d7ae3113ea7afd798d1c00da2f16385adc110c72ddb9800b8df5708ca,00-8a284ca4be3f36b5c863887e762ce327-574b1c390001dff5-01,"extended_symbols"
SYM_SQUARE_20250924T054856Z_8722,20250924T054856Z,SYM_SQUARE,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/SYM_SQUARE_20250924T054856Z_8722.post,/Users/vaquez/sonoma_investigation/raw/SYM_SQUARE_20250924T054856Z_8722_headers.txt,/Users/vaquez/sonoma_investigation/raw/SYM_SQUARE_20250924T054856Z_8722_body.json,f3afb262669e3138bf35882a4287baddcd8e6b3e7a5f2eacd61535d6cba3eed2,00-05059a52395e50e8d01f2895d2016168-1edc68de00022b4f-01,"extended_symbols"
ND_TRIPLE_20250924T055347Z_27614,20250924T055347Z,ND_TRIPLE,/Users/vaquez/sonoma_investigation/raw/ND_TRIPLE_20250924T055347Z_27614_body.json,/Users/vaquez/sonoma_investigation/raw/ND_TRIPLE_20250924T055347Z_27614_headers.txt,303539286d241fa8b58ff7774f191263e175f9a9a13b6a0ce1a19587ac538c75,"triple-opener stable run"
TEMPORAL_20250924T060548Z_1324,20250924T060548Z,TEMPORAL,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T060548Z_1324.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T060548Z_1324_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T060548Z_1324_body.json,6810322855ff0d32d9fe870b534b1cf8c54a2adae58a897b307e0e5f80d87ae2,00-c44f02faa62f9596760b866b7edea295-7fa1ef8e00024711-01,"window=02"
TEMPORAL_20250924T071728Z_13596,20250924T071728Z,TEMPORAL,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T071728Z_13596.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T071728Z_13596_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T071728Z_13596_body.json,ce96aa7323563eabe4d75048fff15263d53734e1f3cceb8de1d75e2ae15676fc,,"window=03"
TEMPORAL_20250924T073106Z_9035,20250924T073106Z,TEMPORAL,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T073106Z_9035.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T073106Z_9035_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T073106Z_9035_body.json,ce96aa7323563eabe4d75048fff15263d53734e1f3cceb8de1d75e2ae15676fc,,"window=03"
TEMPORAL_20250924T080058Z_11761,20250924T080058Z,TEMPORAL,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T080058Z_11761.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T080058Z_11761_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T080058Z_11761_body.json,ce96aa7323563eabe4d75048fff15263d53734e1f3cceb8de1d75e2ae15676fc,,"window=04"
TEMPORAL_20250924T140420Z_6982,20250924T140420Z,TEMPORAL,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T140420Z_6982.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T140420Z_6982_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T140420Z_6982_body.json,ce96aa7323563eabe4d75048fff15263d53734e1f3cceb8de1d75e2ae15676fc,,"window=10"
TEMPORAL_20250924T141244Z_25346,20250924T141244Z,TEMPORAL,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T141244Z_25346.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T141244Z_25346_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T141244Z_25346_body.json,77909c46f0347213db6511e57bedee139b66dc3c0fa427980a353a32ef1516f9,00-73923bf37707a397c3671a9e317efc83-eba85dd7000103db-01,"window=10"
TEMPORAL_20250924T143000Z_17286,20250924T143001Z,TEMPORAL,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T143000Z_17286.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T143000Z_17286_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T143000Z_17286_body.json,dcd1cff80d4b03f7d348dd8d6521aed6c654310db1c1db1c0048727d0ca28191,00-7db76b943f25015907347b86bb49d0d0-f1fcf9650001b0e4-01,"window=10"
TEMPORAL_20250924T150000Z_14966,20250924T150000Z,TEMPORAL,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T150000Z_14966.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T150000Z_14966_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250924T150000Z_14966_body.json,d59460d6bfa3de4374c8857154779f6656ed67e5264ce35931f3624ac50a9062,00-041a1ee1c18b5a80ac2d8db2f80c35cd-fd6528960002eef2-01,"window=11"
AB_COEXP_G_1_20250925T123954Z_15678,20250925T123954Z,AB_COEXP_G_1,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_1_20250925T123954Z_15678.post,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_1_20250925T123954Z_15678_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_1_20250925T123954Z_15678_body.json,b61306431890a8347ae28e2173e3269d3f05a1af13c2eb2e7d0b2f1fed0a736d,00-31ecc1c063ded652eaaab8c45881734c-18a9fb69002116e8-01,"ab_modulation_gentle"
AB_INSTR_G_1_20250925T123957Z_28180,20250925T123957Z,AB_INSTR_G_1,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_1_20250925T123957Z_28180.post,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_1_20250925T123957Z_28180_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_1_20250925T123957Z_28180_body.json,8c05540d9241900ce2719dc6c1c3bc5f36124b454b38124cbcade010f17d5d0d,00-027eb3adcd6bfaecc16f5c944310a59e-929e81cc0020cec6-01,"ab_modulation_gentle"
AB_COEXP_G_2_20250925T123958Z_25745,20250925T123958Z,AB_COEXP_G_2,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_2_20250925T123958Z_25745.post,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_2_20250925T123958Z_25745_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_2_20250925T123958Z_25745_body.json,b8a661b99a23d6161a9f22379176d66f629c788f1c81a553bff6da4e365ab95a,00-03e705225e13ad99a1bf3ee8f4ba0616-d1baac45001cdbcf-01,"ab_modulation_gentle"
AB_INSTR_G_2_20250925T124000Z_8237,20250925T124000Z,AB_INSTR_G_2,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_2_20250925T124000Z_8237.post,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_2_20250925T124000Z_8237_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_2_20250925T124000Z_8237_body.json,8eb7aab962ca7f82b69d634bfcd51007d0cda659305fc975cd85dfdae68c495d,00-c057e92a56c413ba71b9e5f18467b5c0-b6c7cfe7001d5a40-01,"ab_modulation_gentle"
AB_COEXP_G_3_20250925T124002Z_18636,20250925T124002Z,AB_COEXP_G_3,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_3_20250925T124002Z_18636.post,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_3_20250925T124002Z_18636_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_3_20250925T124002Z_18636_body.json,b018852fd92ae323f66392b2f18dc5c5d30ac4bb3ff536a186242698af888e6d,00-f713ef5e72b449c246a53bfbf0ec34e7-028dd9dd001d0193-01,"ab_modulation_gentle"
AB_INSTR_G_3_20250925T124005Z_17486,20250925T124005Z,AB_INSTR_G_3,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_3_20250925T124005Z_17486.post,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_3_20250925T124005Z_17486_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_3_20250925T124005Z_17486_body.json,c17d30eab85c7e089dcfa3e04c2549825c6a892e2172a141ced64f02bd68f1f6,00-a3b5e0e54a425d31140e3230bb0b855d-2fb9006a001cf905-01,"ab_modulation_gentle"
AB_COEXP_G_4_20250925T124006Z_12529,20250925T124006Z,AB_COEXP_G_4,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_4_20250925T124006Z_12529.post,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_4_20250925T124006Z_12529_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_COEXP_G_4_20250925T124006Z_12529_body.json,fde940cce437e002e0983ba259ab598790a3cec6c6316a7751bb45b289a3e3d9,00-2eeae08ef7bf49d001003731e6329b3c-14835f850021282b-01,"ab_modulation_gentle"
AB_INSTR_G_4_20250925T124008Z_31389,20250925T124008Z,AB_INSTR_G_4,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_4_20250925T124008Z_31389.post,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_4_20250925T124008Z_31389_headers.txt,/Users/vaquez/sonoma_investigation/raw/AB_INSTR_G_4_20250925T124008Z_31389_body.json,ae9464ed18c6e309249754d2adccdbd633802f91c7df0ae455a5d7fdb4b7a5d0,00-5a5d0872f5fd5de001292291289157b6-46dd00f5001c9b92-01,"ab_modulation_gentle"
TEMPORAL_20250925T124020Z_23934,20250925T124021Z,TEMPORAL,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250925T124020Z_23934.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250925T124020Z_23934_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250925T124020Z_23934_body.json,ea7e70c23321798727c474d55c4b1352677a3e09a7b353e5dd7aee6a24807c65,00-a7c2844db2d18745552a6545916d9dbf-5fcf4bcb001cebfc-01,"window=08"
TEMPORAL_20250925T130000Z_13324,20250925T130001Z,TEMPORAL,grok-4-fast-non-reasoning,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250925T130000Z_13324.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250925T130000Z_13324_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20250925T130000Z_13324_body.json,1a0db052efd60bb23ce363b42a36af15ccc1517d319cd111594e2bd6e4039c4e,00-bf3385593fceaf27f1d537c1b17adf63-e956890700228db7-01,"window=09"
